,0,1,2,3,4
smash,0,0,0,0,0
smashburg,0,0,0,0,0
smatter,0,0,0,0,0
smaug,0,0,0,0,0
smear,0,0,0,0,0
smell,0,0,0,0,0
smelli,0,0,0,0,0
smh,0,0,0,0,0
smile,0,0,0,0,1
smiley,0,0,0,0,0
smirk,0,0,0,0,0
smith,0,0,0,0,0
smog,0,0,0,0,0
smoke,0,0,0,0,0
smoker,0,0,0,0,0
smooth,0,0,0,0,0
smoother,0,0,0,0,0
smoothi,0,0,0,0,0
smoothienoget,0,0,0,0,0
smoothli,0,0,0,0,0
smother,0,0,0,0,0
smug,0,0,0,0,0
smuggl,0,0,0,0,0
smush,0,0,0,0,0
snack,0,0,0,0,0
snail,0,0,0,0,0
snake,0,0,0,0,0
snap,0,0,0,0,0
snarki,0,0,0,0,0
snatch,0,0,0,0,0
snazzi,0,0,0,0,0
sneak,0,0,0,0,0
sneez,0,0,0,0,0
snippi,0,0,0,0,0
snooti,0,0,0,0,0
snot,0,0,0,0,0
snow,0,0,0,0,0
soap,0,0,0,0,0
sober,0,0,0,0,0
socal,0,0,0,0,0
socc,0,0,0,0,0
soccer,0,0,0,0,0
social,0,0,0,0,0
sock,0,0,0,0,0
soda,0,0,0,0,0
sodium,0,0,0,0,0
soft,0,0,0,0,0
softly,0,0,0,0,0
soggi,0,0,0,0,0
sold,0,0,0,0,0
soldier,0,0,0,0,0
sole,0,0,0,0,1
solicit,0,0,0,0,0
solid,0,0,0,0,0
solon,0,0,0,0,0
solut,0,0,0,0,0
solv,0,0,0,0,0
somebodi,0,0,0,0,0
someday,0,0,0,0,0
somehow,0,0,0,0,0
somehowremind,0,0,0,0,0
someon,0,0,1,0,0
someplac,0,0,0,0,0
someth,0,0,1,0,0
something,0,0,0,0,0
somethingbut,0,0,0,0,0
sometim,0,0,0,0,0
someway,0,0,0,0,0
somewhat,0,0,0,0,0
somewher,0,0,0,0,0
son,0,0,0,0,0
song,0,0,0,0,0
sonic,0,0,0,0,0
soon,0,0,0,0,0
sooner,0,0,0,0,0
sooo,0,0,0,0,0
soooo,0,0,0,0,0
sooooo,0,0,0,0,0
sooooooo,0,0,0,0,0
sop,0,0,0,0,0
sore,0,0,0,0,0
sorri,0,0,0,0,0
sorriest,0,0,0,0,0
sort,0,0,0,0,0
soul,0,0,0,0,0
sound,0,0,0,0,0
soup,0,0,0,0,0
sour,0,0,0,0,0
sourc,0,0,0,0,0
south,0,0,0,0,0
southbound,0,0,0,0,0
southeast,0,0,0,0,0
southern,0,0,0,0,0
southwest,0,0,0,0,0
soy,0,0,0,0,0
space,0,0,0,0,0
spaciou,0,0,0,0,0
span,0,0,0,0,0
spanish,0,0,0,0,0
spare,0,0,0,0,0
spark,0,0,0,0,0
sparkl,0,0,0,0,0
spars,0,0,0,0,0
spe,0,0,0,0,0
speak,0,0,0,0,0
speaker,0,0,0,0,0
speakeri,0,0,0,0,0
specatulari,0,0,0,0,0
special,0,0,0,0,0
specialti,0,0,0,0,0
specif,0,0,0,0,0
specifi,0,0,0,0,0
spectacular,0,0,0,0,0
speech,0,0,0,0,0
speechless,0,0,0,0,0
speed,0,0,0,0,0
speedi,0,0,0,0,0
speedway,0,0,0,0,0
spell,0,0,0,0,0
spend,0,0,0,0,0
spent,0,0,0,0,0
sperianc,0,0,0,0,0
sperm,0,0,0,0,0
spew,0,0,0,0,0
spice,0,0,0,0,0
spici,0,0,0,0,0
spike,0,0,0,0,0
spil,0,0,0,0,0
spill,0,0,0,0,0
spin,0,0,0,0,0
spinal,0,0,0,0,0
spirit,0,0,0,0,0
spit,0,0,0,0,0
spite,0,0,0,0,0
splash,0,0,0,0,0
splenda,0,0,0,0,0
split,0,0,0,0,0
splurg,0,0,0,0,0
spoil,0,0,0,0,0
spoke,0,0,0,0,0
spoken,0,0,0,0,0
spoon,0,0,0,0,0
sporad,0,0,0,0,0
sporadic,0,0,0,0,0
sport,0,0,0,0,0
spot,0,0,0,0,0
spotless,0,0,0,0,0
spray,0,0,0,0,0
spread,0,0,0,0,0
spring,0,0,0,0,0
springs,0,0,0,0,0
sprinkl,0,0,0,0,0
sprite,0,0,0,0,0
spurlock,0,0,0,0,0
sq,0,0,0,0,0
squar,0,0,0,0,0
srive,0,0,0,0,0
st,0,0,0,0,0
stab,0,0,0,0,0
stabd,0,0,0,0,0
stack,0,0,0,0,0
staf,0,0,0,0,0
staff,1,0,0,0,0
staffer,0,0,0,0,0
stage,0,0,0,0,0
stain,0,0,0,0,0
stained,0,0,0,0,0
stair,0,0,0,0,0
staircas,0,0,0,0,0
stal,0,0,0,0,0
stale,0,0,0,0,0
stall,0,0,0,0,0
stanch,0,0,0,0,0
stand,0,0,0,0,0
standard,0,0,0,0,0
staph,0,0,0,0,0
stapl,0,0,0,0,0
star,0,0,0,2,0
star_big_5,0,0,0,0,0
starbuck,0,0,0,0,0
starbucks,0,0,0,0,0
stare,0,0,0,0,0
stark,0,0,0,0,0
starla,0,0,0,0,0
stars,0,0,0,0,0
start,0,0,0,0,0
starter,0,0,0,0,0
startl,0,0,0,0,0
starv,0,0,0,0,0
stash,0,0,0,0,0
stat,0,0,0,0,0
state,0,0,0,0,0
statement,0,0,0,0,0
static,0,0,0,0,0
station,0,0,0,0,0
statist,0,0,0,0,0
statu,0,0,0,0,0
stay,0,0,0,0,0
steadi,0,0,0,0,0
steadili,0,0,0,0,0
steak,0,0,0,0,0
steal,0,0,0,0,0
steam,0,0,0,0,0
steami,0,0,0,0,0
steel,0,0,0,0,0
steer,0,0,0,0,0
stellar,0,0,0,0,0
stench,0,0,0,0,0
step,0,0,0,0,0
stepdaught,0,0,0,0,0
stephani,0,0,0,0,0
sti,0,0,0,0,0
stick,0,0,0,0,0
sticker,0,0,0,0,0
sticki,0,0,0,0,0
sticky,0,0,0,0,0
stifl,0,0,0,0,0
stil,0,0,0,0,0
still,0,0,1,0,0
stingi,0,0,0,0,0
stingiest,0,0,0,0,0
stink,0,0,0,0,0
stinki,0,0,0,0,0
stint,0,0,0,0,0
stock,0,0,0,0,0
stole,0,0,0,0,0
stolen,0,0,0,0,0
stomach,0,0,0,0,0
stone,0,0,0,0,0
stood,0,1,0,0,0
stool,0,0,0,0,0
stop,0,0,0,0,1
stopgap,0,0,0,0,0
storag,0,0,0,0,0
store,0,0,0,0,2
storefront,0,0,0,0,0
stori,0,0,0,0,0
storm,0,0,0,0,0
straight,0,0,0,0,0
strand,0,0,0,0,0
strang,0,0,0,0,0
stranger,0,0,0,0,0
strangest,0,0,0,0,0
strategi,0,0,0,0,0
straw,0,0,0,0,0
strawberri,0,0,0,0,0
strawberry,0,0,0,0,0
streamlin,0,0,0,0,0
street,0,0,0,0,0
stress,0,0,0,0,0
stressor,0,0,0,0,0
stretch,0,0,0,0,0
stride,0,0,0,0,0
strike,0,0,0,0,0
string,0,0,0,0,0
strip,0,0,0,0,0
strong,0,0,0,0,0
stronghold,0,0,0,0,0
strongli,0,0,0,0,1
structur,0,0,0,0,0
struggl,0,0,0,0,0
strung,0,0,0,0,0
stsi,0,0,0,0,0
stuck,0,0,0,0,0
student,0,0,0,0,0
studi,0,0,0,0,0
studio,0,0,0,0,0
stuf,0,0,0,0,0
stuff,0,0,0,0,0
stumbl,0,0,0,0,0
stump,0,0,0,0,0
stun,0,0,0,0,0
stunk,0,0,0,0,0
stupid,0,0,0,0,0
stupida,0,0,0,0,0
stupidest,0,0,0,0,0
stupidli,0,0,0,0,0
stutter,0,0,0,0,0
styl,0,0,0,0,0
style,0,0,0,0,0
stylish,0,0,0,0,0
su,0,0,0,0,0
sub,0,0,0,0,0
subject,0,0,0,0,0
subpar,0,0,0,0,0
subsequ,0,0,0,0,0
substanc,0,0,0,0,0
substitut,0,0,0,0,0
subtl,0,0,0,0,0
subtot,0,0,0,0,0
subtract,0,0,0,0,0
suburb,0,0,0,0,0
suburbia,0,0,0,0,0
subway,0,0,0,0,0
success,0,0,0,0,0
succumb,0,0,0,0,0
suck,0,0,0,0,0
sucka,0,0,0,0,0
sucked,0,0,0,0,0
sucker,0,0,0,0,0
sudden,0,0,0,0,0
suddenli,0,0,0,0,0
sue,0,0,0,0,0
suffer,0,0,0,0,0
suffic,0,0,0,0,0
sugar,0,0,0,0,0
sugari,0,0,0,0,0
suggest,0,0,0,0,0
suit,0,0,0,0,0
sum,0,0,0,0,0
summar,0,0,0,0,0
summer,0,0,0,0,0
summerlin,0,0,0,0,0
summertim,0,0,0,0,0
sun,0,0,0,0,0
sunda,0,0,0,0,0
sundae,0,0,0,0,0
sunday,0,0,0,0,0
sunni,0,0,0,0,0
sunris,0,0,0,0,0
sunset,0,0,0,0,0
super,0,0,0,0,0
superbug,0,0,0,0,0
superior,0,0,0,0,0
supermarket,0,0,0,0,0
supers,0,0,0,0,0
supervis,0,0,0,0,0
supervisor,0,0,0,0,0
supper,0,0,0,0,0
suppli,0,0,0,0,0
supplies,0,0,0,0,0
support,0,0,0,0,0
suppos,0,0,0,0,0
supposedli,0,0,0,0,0
suprem,0,0,0,0,0
suprisingli,0,0,0,0,0
supsect,0,0,0,0,0
sur,0,0,0,0,0
sure,0,0,0,0,0
surfac,0,0,0,0,0
surgeri,0,0,0,0,0
surli,0,1,0,0,0
surpass,0,0,0,0,0
surpris,0,0,0,0,0
surprisingli,0,0,0,0,0
surrend,0,0,0,0,0
surround,0,0,0,0,0
surveil,0,0,0,0,0
survey,0,0,0,0,0
surviv,0,0,0,0,0
suspect,0,0,0,0,0
suspend,0,0,0,0,0
suspici,0,0,0,0,0
suv,0,0,0,0,0
swagger,0,0,0,0,0
swallowed,0,0,0,0,0
swamp,0,0,0,0,0
swarm,0,0,0,0,0
swat,0,0,0,0,0
swear,0,0,0,0,0
sweat,0,0,1,0,0
sweaty,0,0,0,0,0
swedish,0,0,0,0,0
sweep,0,0,0,0,0
sweet,0,0,0,0,0
sweeten,0,0,0,0,0
sweetest,0,0,0,0,0
swelter,0,0,0,0,0
swept,0,0,0,0,0
swift,0,0,0,0,0
swing,0,0,0,0,0
swipe,0,0,0,0,0
swirl,0,0,0,0,0
swiss,0,0,0,0,0
switch,0,0,0,0,0
swore,0,0,0,0,0
sworn,0,0,0,0,0
syrup,0,0,0,0,0
syrupi,0,0,0,0,0
system,0,0,0,0,0
ta,0,0,0,0,0
tab,0,0,0,0,0
tabl,0,0,0,0,0
table,0,0,0,0,0
tables,0,0,0,0,0
tacki,0,0,0,0,0
taco,0,0,0,0,0
tact,0,0,0,0,0
tad,0,0,0,0,0
tag,0,0,0,0,0
tail,0,0,0,0,0
tailgat,0,0,0,0,0
tak,0,0,0,0,0
take,0,0,1,0,1
taken,0,0,0,0,0
takeout,0,0,0,0,0
taker,0,0,0,0,1
tale,0,0,0,0,0
talk,0,0,0,0,1
tall,0,0,0,0,0
taller,0,0,0,0,0
talli,0,0,0,0,0
tangi,0,0,0,0,0
tank,0,0,0,0,0
tantal,0,0,0,0,0
tap,0,0,0,0,0
tapatia,0,0,0,0,0
tape,0,0,0,0,0
tart,0,0,0,0,0
tartar,0,0,0,0,0
tarter,0,0,0,0,0
tast,0,0,0,0,0
tasteless,0,0,0,0,0
tastey,0,0,0,0,0
tasti,0,0,0,0,0
tato,0,0,0,0,0
taught,0,0,0,0,0
tavern,0,0,0,0,0
tax,0,0,0,0,0
tb,0,0,0,0,0
tbell,0,0,0,0,0
tbhall,0,0,0,0,0
tch,0,0,0,0,0
tdoit,0,0,0,0,0
te,0,0,0,0,0
tea,0,0,0,0,0
teabag,0,0,0,0,0
teach,0,0,0,0,0
teacher,0,0,0,0,0
team,0,0,0,0,0
teammat,0,0,0,0,0
tear,0,0,0,0,0
teas,0,0,0,0,0
teaspoon,0,0,0,0,0
tech,0,0,0,0,0
technic,0,0,0,0,0
technolog,0,0,0,0,0
techron,0,0,0,0,0
tediou,0,0,0,0,0
tee,0,0,0,0,0
teen,0,0,0,0,0
teenag,0,0,0,0,0
teeni,0,0,0,0,0
teeny,0,0,0,0,0
teeth,0,0,0,0,0
tell,0,0,0,0,0
telltal,0,0,0,0,0
tempartur,0,0,0,0,0
temper,0,0,0,0,0
temperatur,0,0,0,0,0
temperature,0,0,0,0,0
templ,0,0,0,0,0
temporari,0,0,0,0,0
temporarili,0,0,0,0,0
tempt,0,0,0,0,0
ten,0,0,0,0,0
tend,0,0,0,0,1
tendenc,0,0,0,0,0
tender,0,0,0,0,0
tent,0,0,0,0,0
term,0,0,0,0,0
termin,0,0,0,0,0
terminolog,0,0,0,0,0
terr,0,0,0,0,0
terribl,1,1,0,0,0
terrible,0,0,0,0,0
terrif,0,0,0,0,0
terrifi,0,0,0,0,0
territori,0,0,0,0,0
test,0,0,0,0,0
testament,0,0,0,0,0
texa,0,0,0,0,0
text,0,0,0,0,0
textbook,0,0,0,0,0
textur,0,0,0,0,0
th,0,0,0,0,0
thai,0,0,0,0,0
thailand,0,0,0,0,0
thank,0,0,0,0,0
thanksguy,0,0,0,0,0
theater,0,0,0,0,0
thee,0,0,0,0,0
thehomless,0,0,0,0,0
theirservic,0,0,0,0,0
theme,0,0,0,0,0
themselv,0,0,0,0,0
theori,0,0,0,0,0
theory,0,0,0,0,0
ther,0,0,0,0,0
therefor,0,0,0,0,0
thereof,0,0,0,0,0
therew,0,0,0,0,0
thes,0,0,0,0,0
theyget,0,0,0,0,0
theyr,0,0,0,0,0
thi,1,1,0,0,5
thick,0,0,0,0,0
thief,0,0,0,0,0
thiev,0,0,0,0,0
thin,0,0,0,0,0
thing,0,0,0,0,1
thingi,0,0,0,0,0
things,0,0,0,0,0
think,0,0,0,0,0
third,0,0,0,0,0
thirst,0,0,0,0,0
thirsti,0,0,0,0,0
thirti,0,0,0,0,0
tho,0,0,0,0,0
thorough,0,0,0,0,0
thorugh,0,0,0,0,0
though,0,0,0,0,0
thoughon,0,0,0,0,0
thought,0,0,0,0,0
thousand,0,0,0,0,0
thread,0,0,0,0,0
threat,0,0,0,0,0
threaten,0,0,0,0,0
three,0,0,0,0,0
threw,0,0,0,0,0
thrice,0,0,0,0,0
throat,0,0,0,0,0
throttl,0,0,0,0,0
throughbig,0,0,0,0,0
througheveri,0,0,0,0,0
throughout,0,0,0,0,0
throuh,0,0,0,0,0
throw,0,0,0,0,0
thrown,0,0,0,0,0
thru,0,0,0,0,0
thu,0,0,0,0,0
thug,0,0,0,0,0
thuggeri,0,0,0,0,0
thumb,0,0,0,0,0
thur,0,0,0,0,0
thurs,0,0,0,0,0
thursday,0,0,0,0,0
ti,0,0,0,0,0
tick,0,0,0,0,0
ticket,0,0,3,0,0
tid,0,0,0,0,0
tide,0,0,0,0,0
tidi,0,0,0,0,0
tie,0,0,0,0,0
tiem,0,0,0,0,0
tight,0,0,0,0,0
tighten,0,0,0,0,0
tightli,0,0,0,0,0
til,0,0,0,0,0
till,0,0,0,0,0
time,1,0,0,0,2
timer,0,0,0,0,0
times,0,0,0,0,0
tini,0,0,0,0,0
tiniest,0,0,0,0,0
tip,0,0,0,0,0
tire,0,0,0,0,0
tiredli,0,0,0,0,0
tix,0,0,0,0,0
tlc,0,0,0,0,0
toast,0,0,0,0,0
toasti,0,0,0,0,0
today,0,0,0,0,0
toddler,0,0,0,0,0
toe,0,0,0,0,0
togeth,0,0,0,0,0
together,0,0,0,0,0
toi,0,0,0,0,0
toilet,0,0,0,0,0
toilett,0,0,0,0,0
told,0,0,0,0,0
toler,0,0,0,0,0
tom,0,0,0,0,0
tomato,0,0,0,0,0
tomorrow,0,0,0,0,0
ton,0,0,0,0,0
tone,0,0,0,0,0
tongu,0,0,0,0,0
toni,0,0,0,0,0
tonight,0,0,0,0,0
tooi,0,0,0,0,0
took,0,0,1,0,0
tool,0,0,0,0,0
toooo,0,0,0,0,0
tooth,0,0,0,0,0
top,0,0,0,0,0
tops,0,0,0,0,0
tore,0,0,0,0,0
tortilla,0,0,0,0,0
tortur,0,0,0,0,0
toss,0,0,0,0,0
total,0,0,0,0,0
touch,0,0,0,0,0
touch2play,0,0,0,0,0
tough,0,0,0,0,0
tour,0,0,0,0,0
tourist,0,0,0,0,0
tow,0,0,0,0,0
toward,0,0,0,0,0
towel,0,0,0,0,0
tower,0,0,0,0,0
town,0,0,0,0,1
tox,0,0,0,0,0
toxic,0,0,0,0,0
toy,0,0,0,0,0
track,0,0,0,0,0
trade,0,0,0,0,0
tradit,0,0,0,0,0
traffic,0,0,0,0,0
tragedi,0,0,0,0,0
tragic,0,0,0,0,0
trail,0,0,0,0,0
train,0,0,0,0,0
training,0,0,0,0,0
tran,0,0,0,0,0
transact,0,0,0,0,0
transaction,0,0,0,0,0
transfer,0,0,0,0,0
transform,0,0,0,0,0
transient,0,0,0,0,0
translat,0,0,0,0,0
transluc,0,0,0,0,0
trap,0,0,0,0,0
trash,0,0,0,0,0
trashcan,0,0,0,0,0
trashi,0,0,0,0,0
traumat,0,0,0,0,0
travel,0,0,0,0,0
travesti,0,0,0,0,0
tray,0,0,0,0,0
trays,0,0,0,0,0
treat,0,0,0,0,0
treaten,0,0,0,0,0
treatment,0,0,0,0,0
trend,0,0,0,0,0
trendi,0,0,0,0,0
trendy,0,0,0,0,0
trespasser,0,0,0,0,0
tri,0,0,0,0,0
trick,0,0,0,0,0
tricki,0,0,0,0,0
trickl,0,0,0,0,0
tried,0,0,0,0,0
trim,0,0,0,0,0
tring,0,0,0,0,0
trip,0,0,0,0,0
tripl,0,0,0,0,0
trivi,0,0,0,0,0
trop,0,0,0,0,0
troubl,0,0,0,0,0
troubleshoot,0,0,0,0,0
trough,0,0,0,0,0
tru,0,0,0,0,0
truck,0,0,0,0,0
true,0,0,0,0,0
truethey,0,0,0,0,0
truffl,0,0,0,0,0
truli,0,0,0,0,0
trust,0,0,0,0,0
trusti,0,0,0,0,0
truth,0,0,0,0,0
try,0,0,0,0,0
tsk,0,0,0,0,0
tthe,0,0,0,0,0
tto,0,0,0,0,0
tub,0,0,0,0,0
tube,0,0,0,0,0
tuck,0,0,0,0,0
tuesday,0,0,0,0,0
turkeys,0,0,0,0,0
turn,0,0,0,0,0
turnaround,0,0,0,0,0
turnov,0,0,0,0,0
tuttl,0,0,0,0,0
tv,0,0,0,0,0
tweeker,0,0,0,0,0
tween,0,0,0,0,0
twelv,0,0,0,0,0
twenti,0,0,0,0,0
twice,0,0,0,0,0
twin,0,0,0,0,0
twist,0,0,0,0,0
twitter,0,0,0,0,0
two,0,0,0,0,0
tx,0,0,0,0,0
typ,0,0,0,0,0
type,0,0,0,0,0
typhoid,0,0,0,0,0
typic,0,0,0,0,0
uggg,0,0,0,0,0
uggggghh,0,0,0,0,0
uggghhhh,0,0,0,0,0
ugh,0,0,0,0,0
ughhh,0,0,0,0,0
ughhhhh,0,0,0,0,0
ugli,0,0,0,0,0
uh,0,0,0,0,0
uhhh,0,0,0,0,0
ultim,0,0,0,0,0
ultra,0,0,0,0,0
um,0,0,0,0,0
umbil,0,0,0,0,0
umbrella,0,0,0,0,0
umbria,0,0,0,0,0
umm,0,0,0,0,0
ummm,0,0,0,0,0
ummmm,0,0,0,0,0
un,0,0,0,0,0
unabl,0,0,0,0,0
unaccept,0,0,0,0,0
unapologet,0,0,0,0,0
unapp,0,0,0,0,0
unappet,0,0,0,0,0
unapproach,0,0,0,0,0
unawar,0,0,0,0,0
unbear,0,0,0,0,0
unbeliev,0,0,0,0,0
unbuckl,0,0,0,0,0
uncl,0,0,0,0,0
uncomfort,0,0,0,0,0
uncompfort,0,0,0,0,0
uncook,0,0,0,0,0
undeni,0,0,0,0,0
undercook,0,0,0,0,0
undergon,0,0,0,0,0
underneath,0,0,0,0,0
understaf,0,0,0,0,0
understaff,0,0,0,0,0
understand,0,0,0,0,0
understat,0,0,0,0,0
understood,0,0,0,0,0
underworld,0,0,0,0,0
undesir,0,0,0,0,0
undrink,0,0,0,0,0
uneduc,0,0,0,0,0
unemploy,0,0,0,0,0
unexpect,0,0,0,0,0
unfilt,0,0,0,0,0
unfit,0,0,0,0,0
unfortun,0,0,0,0,0
unfortunatli,0,0,0,0,0
unfriendli,1,0,0,0,0
unhappi,0,1,0,0,0
unhealthi,0,0,0,0,0
unheard,0,0,0,0,0
unhelp,0,0,0,0,0
uniform,0,0,0,0,0
unimpress,0,0,0,0,0
uninterest,0,0,0,0,0
union,0,0,0,0,0
uniqu,0,0,0,0,0
unisex,0,0,0,0,0
unit,0,0,0,0,0
univers,0,0,0,0,0
unkempt,0,0,0,0,0
unlead,0,0,0,0,0
unleash,0,0,0,0,0
unless,0,0,0,0,0
unlik,0,0,0,0,0
unlimit,0,0,0,0,0
unlit,0,0,0,0,0
unlock,0,0,0,0,0
unmotiv,0,0,0,0,0
unnatur,0,0,0,0,0
unnecessari,0,0,0,0,0
unpaid,0,0,0,0,0
unpalat,0,0,0,0,0
unpleas,0,0,0,0,0
unpleasant,0,0,0,0,0
unproductive,0,0,0,0,0
unprofession,0,0,0,0,0
unreal,0,0,0,0,0
unreason,0,0,0,0,0
unruli,0,0,0,0,0
unsaf,0,0,0,0,0
unsanitari,0,0,0,0,0
unsavori,0,0,0,0,0
unsettl,0,0,0,0,0
unspoken,0,0,0,0,0
unstabl,0,0,0,0,0
unsuccess,0,0,0,0,0
unsur,0,0,0,0,0
unsweet,0,0,0,0,0
unsweeten,0,0,0,0,0
unsympathet,0,0,0,0,0
unthink,0,0,0,0,0
untouch,0,0,0,0,0
untrain,0,0,0,0,0
unusu,0,0,0,0,0
unvamp,0,0,0,0,0
unwant,0,0,0,0,0
unwarn,0,0,0,0,0
unwelcom,0,0,0,0,0
unwind,0,0,0,0,0
unwrap,0,0,0,0,0
upbeat,0,0,0,0,0
upcharg,0,0,0,0,0
upcom,0,0,0,0,0
upd,0,0,0,0,0
updat,0,0,0,0,0
upgrad,0,0,0,0,0
upload,0,0,0,0,0
upon,0,0,0,0,0
upper,0,0,0,0,0
upscal,0,0,0,0,0
upsel,0,0,0,0,0
upset,0,0,0,0,0
upsid,0,0,0,0,0
upstair,0,0,0,0,0
upward,0,0,0,0,0
ur,0,0,0,0,0
urban,0,0,0,0,0
urg,0,0,0,0,0
urgenc,0,0,0,0,0
urgent,0,0,0,0,0
urgh,0,0,0,0,0
urh,0,0,0,0,0
urin,0,0,0,0,0
us,0,0,0,0,0
usa,0,0,0,0,0
usc,0,0,0,0,0
use,0,0,0,0,0
useless,0,0,0,0,0
uselessli,0,0,0,0,0
user,0,0,0,0,0
usm,0,0,0,0,0
usu,0,0,0,0,0
usual,0,0,0,0,0
usuallli,0,0,0,0,0
utah,0,0,0,0,0
utensil,0,0,0,0,0
utinsil,0,0,0,0,0
utter,0,0,0,0,0
utterli,0,0,0,0,0
uwajimaya,0,0,0,0,0
vacant,0,0,0,0,0
vacat,0,0,0,0,0
vacation,0,0,0,0,0
vacuum,0,0,0,0,0
vader,0,0,0,0,0
vagranc,0,0,0,0,0
vagrant,0,0,0,0,0
vagu,0,0,0,0,0
valentin,0,0,0,0,0
valid,0,0,0,0,0
vall,0,0,0,0,0
valley,0,0,0,0,0
valu,0,0,0,0,0
valuabl,0,0,0,0,0
value,0,0,0,0,0
vampire,0,0,0,0,0
van,0,0,0,0,0
vandal,0,0,0,0,0
vanilla,0,0,0,0,0
vari,0,0,0,0,0
varieti,0,0,0,0,0
variety,0,0,0,0,0
variou,0,0,0,0,0
vascalina,0,0,0,0,0
vast,0,0,0,0,0
vault,0,0,0,0,0
veen,0,0,0,0,0
vega,0,0,0,0,0
vegas,0,0,0,0,0
veget,0,0,0,0,0
vegetarian,0,0,0,0,0
veggi,0,0,0,0,0
veh,0,0,0,0,0
vehicl,0,0,0,0,0
vend,0,0,0,0,0
vener,0,0,0,0,0
ventur,0,0,0,0,0
venu,0,0,0,0,0
vera,0,0,0,0,0
verbal,0,0,0,0,0
verd,0,0,0,0,0
verdict,0,0,0,0,0
verga,0,0,0,0,0
veri,0,0,0,0,0
verifi,0,0,0,0,0
verit,0,0,0,0,0
vermont,0,0,0,0,0
versa,0,0,0,0,0
version,0,0,0,0,0
versu,0,0,0,0,0
vet,0,0,0,0,0
vey,0,0,0,0,0
via,0,0,0,0,0
vibe,0,0,0,0,0
vice,0,0,0,0,0
vichi,0,0,0,0,0
vicin,0,0,0,0,0
victim,0,0,0,0,0
victor,0,0,0,0,0
video,0,0,0,0,0
view,0,0,0,0,0
vile,0,0,0,0,0
villag,0,0,0,0,0
vintag,0,0,0,0,0
vinyl,0,0,0,0,0
viola,0,0,0,0,0
violat,0,0,0,0,0
viru,0,0,0,0,0
visibl,0,0,0,0,0
vision,0,0,0,0,0
visit,0,0,0,0,0
visitor,0,0,0,0,0
visits,0,0,0,0,0
visual,0,0,0,0,0
vitamin,0,0,0,0,0
vivid,0,0,0,0,0
voic,0,0,0,0,0
voice,0,0,0,0,0
void,0,0,0,0,0
voila,0,0,0,0,0
volum,0,0,0,0,0
volunt,0,0,0,0,0
vomit,0,0,0,0,0
von,0,0,0,0,0
vouch,0,0,0,0,0
voucher,0,0,0,0,0
vow,0,0,0,0,0
vs,0,0,0,0,0
vulgar,0,0,0,0,0
wa,0,4,4,0,0
waaayi,0,0,0,0,0
wabansia,0,0,0,0,0
wack,0,0,0,0,0
wacko,0,0,0,0,0
waddya,0,0,0,0,0
waffl,0,0,0,0,0
wage,0,0,0,0,0
waist,0,0,0,0,0
wait,0,1,1,0,1
waiter,0,0,0,0,0
waiteven,0,0,0,0,0
waiting,0,0,0,0,0
waitress,0,0,0,0,0
wake,0,0,0,0,0
wal,0,0,0,0,0
walgreen,0,0,0,0,0
walk,0,0,0,0,0
wall,0,0,0,0,0
wallet,0,0,0,0,0
walli,0,0,0,0,0
wallow,0,0,0,0,0
wallpap,0,0,0,0,0
walmart,0,0,0,0,0
wan,0,0,0,0,0
wander,0,0,0,0,0
want,0,0,0,0,0
war,0,0,0,0,0
ward,0,0,0,0,0
warm,0,0,0,0,0
warmand,0,0,0,0,0
warmer,0,0,0,0,0
warmli,0,0,0,0,0
warn,0,0,0,0,0
warp,0,0,0,0,0
warrant,0,0,0,0,0
warrior,0,0,0,0,0
wash,0,0,0,0,0
washington,0,0,0,0,0
wasnt,0,0,0,0,0
wast,0,0,0,0,0
watch,0,0,0,0,0
water,0,0,0,0,0
waterbug,0,0,0,0,0
wateri,0,0,0,0,0
wave,0,0,0,0,0
wax,0,0,0,0,0
way,0,1,0,0,0
wayn,0,0,0,0,0
wayyy,0,0,0,0,0
weak,0,0,0,0,0
wealthier,0,0,0,0,0
weapon,0,0,0,0,0
wear,0,0,0,0,0
weather,0,0,0,0,0
weav,0,0,0,0,0
web,0,0,0,0,0
websit,0,0,0,0,0
wednesday,0,0,0,0,0
wee,0,0,0,0,0
weed,0,0,0,0,0
week,0,0,0,0,0
weekday,0,0,0,0,0
weekend,0,0,0,0,0
weekli,0,0,0,0,0
weeknight,0,0,0,0,0
weeks,0,0,0,0,0
weigh,0,0,0,0,0
weight,0,0,0,0,0
weightier,0,0,0,0,0
weird,0,0,0,0,0
weirder,0,0,0,0,0
weirdest,0,0,0,0,0
weirdo,0,0,0,0,0
wel,0,0,1,0,0
welcom,0,0,0,0,0
welcome,0,0,0,0,0
welfar,0,0,0,0,0
well,0,0,0,0,1
wen,0,0,0,0,0
wendi,0,0,0,0,0
went,0,1,0,0,0
wer,0,0,0,0,0
werewolf,0,0,0,0,0
west,0,0,0,0,0
western,0,0,0,0,0
westop,0,0,0,0,0
wet,0,0,0,0,0
whaaa,0,0,0,0,0
whaaaaaaaaaaaaaat,0,0,0,0,0
whack,0,0,0,0,0
whaddaya,0,0,0,0,0
whataburg,0,0,0,0,0
whatev,0,0,0,0,0
whatever,0,0,0,0,0
whatnot,0,0,0,0,0
whatsoev,0,0,0,0,0
whazoo,0,0,0,0,0
wheel,0,0,0,0,0
wheelchair,0,0,0,0,0
